.id,x,pressure,depth,temperature,temp2,sal1,sal2,density1,density2,o1,o2,o3,o4,cdom,fluor1,atten,trans,par,spar,lat,lon,y0,y00,stnname,transect
stnx.4,NA,897.246,889.4,5.623,5.6228,34.9143,34.9121,27.5422,27.5405,3.4641,49.672,3.5372,50.72,0.1474,-0.0471,0.2413,94.1445,1.00E-12,2080.2,27.33758,-95.00736,0,0,GOMECC-3,tran1
stnx.4,NA,897.448,889.6,5.6224,5.6222,34.914,34.9123,27.542,27.5407,3.4598,49.609,3.54,50.76,0.1238,-0.0471,0.2407,94.1601,1.00E-12,2078.6,27.33758,-95.00736,0,0,GOMECC-3,tran1
stnx.4,NA,897.65,889.8,5.6218,5.6216,34.914,34.9125,27.5421,27.5409,3.4608,49.623,3.5368,50.712,0.1354,-0.0471,0.2409,94.1539,1.00E-12,2078.3,27.33758,-95.00736,0,0,GOMECC-3,tran1
stnx.4,NA,897.852,890,5.6212,5.6212,34.9144,34.9124,27.5425,27.5409,3.4564,49.56,3.5397,50.754,0.1217,-0.0471,0.2409,94.1543,1.00E-12,2076,27.33758,-95.00736,0,0,GOMECC-3,tran1
stnx.4,NA,898.054,890.2,5.6206,5.6205,34.9145,34.9121,27.5427,27.5408,3.4579,49.581,3.5397,50.753,0.1622,-0.0471,0.2412,94.1467,1.00E-12,2074,27.33758,-95.00736,0,0,GOMECC-3,tran1
stnx.4,NA,898.257,890.4,5.6205,5.6204,34.9141,34.9123,27.5424,27.541,3.4556,49.547,3.5377,50.723,0.1189,-0.0471,0.2402,94.1701,1.00E-12,2070.9,27.33758,-95.00736,0,0,GOMECC-3,tran1
stnx.4,NA,898.459,890.6,5.6205,5.6203,34.9143,34.9123,27.5425,27.541,3.4575,49.575,3.5403,50.76,0.0336,-0.0471,0.2409,94.1553,1.00E-12,2067.9,27.33758,-95.00736,0,0,GOMECC-3,tran1
stnx.4,NA,898.661,890.8,5.6203,5.6204,34.9144,34.9123,27.5427,27.541,3.461,49.624,3.5406,50.765,-0.0372,-0.0471,0.2409,94.1543,1.00E-12,2064.4,27.33758,-95.00736,0,0,GOMECC-3,tran1
stnx.4,NA,898.863,891,5.6202,5.6203,34.9143,34.9121,27.5426,27.5408,3.4567,49.562,3.5385,50.735,-0.0396,-0.0471,0.24,94.1744,1.00E-12,2060.4,27.33758,-95.00736,0,0,GOMECC-3,tran1
stnx.4,NA,899.065,891.2,5.6201,5.6201,34.9145,34.9123,27.5428,27.541,3.4597,49.606,3.5341,50.672,-0.0396,-0.0471,0.2409,94.1537,1.00E-12,2056,27.33758,-95.00736,0,0,GOMECC-3,tran1
stnx.4,NA,899.268,891.4,5.6201,5.62,34.9142,34.9123,27.5425,27.541,3.4579,49.58,3.5357,50.694,-0.0396,-0.0471,0.2409,94.1543,1.00E-12,2050.2,27.33758,-95.00736,0,0,GOMECC-3,tran1
stnx.4,NA,899.469,891.6,5.62,5.6201,34.9143,34.912,27.5426,27.5408,3.463,49.654,3.5354,50.69,-0.0396,-0.0471,0.2409,94.1543,1.00E-12,2043.8,27.33758,-95.00736,0,0,GOMECC-3,tran1
stnx.4,NA,899.672,891.8,5.6199,5.62,34.9141,34.912,27.5425,27.5408,3.4606,49.619,3.5372,50.716,-0.1411,-0.0471,0.2406,94.1623,1.00E-12,2037.3,27.33758,-95.00737,0,0,GOMECC-3,tran1
stnx.4,NA,899.874,892,5.6198,5.6199,34.9142,34.9119,27.5425,27.5407,3.4612,49.626,3.5364,50.704,-0.1435,-0.0471,0.2409,94.1532,1.00E-12,2029.1,27.33758,-95.00738,0,0,GOMECC-3,tran1
stnx.4,NA,900.076,892.2,5.6197,5.6198,34.914,34.9118,27.5424,27.5407,3.4602,49.612,3.5382,50.73,-0.1703,-0.0471,0.2409,94.1543,1.00E-12,2016.6,27.33758,-95.00738,0,0,GOMECC-3,tran1
stnx.4,NA,900.279,892.4,5.6194,5.6197,34.9144,34.9119,27.5428,27.5408,3.4639,49.665,3.5484,50.876,-0.0603,-0.0471,0.24,94.176,1.00E-12,1990.7,27.3376,-95.0074,0,0,GOMECC-3,tran1
stnx.4,NA,900.481,892.6,5.6194,5.6194,34.9142,34.9122,27.5427,27.541,3.4676,49.719,3.5507,50.909,-0.0415,-0.0471,0.2402,94.1719,1.00E-12,1984.1,27.3376,-95.0074,0,0,GOMECC-3,tran1
stnx.4,NA,900.683,892.8,5.6194,5.6193,34.9146,34.9121,27.5429,27.541,3.4647,49.676,3.5495,50.892,-0.0396,-0.0471,0.2406,94.1611,1.00E-12,1979.4,27.3376,-95.0074,0,0,GOMECC-3,tran1
stnx.4,NA,900.885,893,5.6191,5.6193,34.914,34.9118,27.5426,27.5407,3.4604,49.614,3.5501,50.9,-0.0396,-0.0471,0.2398,94.1812,1.00E-12,1973.1,27.3376,-95.0074,0,0,GOMECC-3,tran1
stnx.4,NA,901.087,893.2,5.6192,5.6191,34.9144,34.912,27.5428,27.5409,3.4599,49.607,3.5491,50.886,-0.0614,-0.0471,0.2398,94.1801,1.00E-12,1965,27.3376,-95.0074,0,0,GOMECC-3,tran1
stnx.4,NA,901.29,893.4,5.6191,5.619,34.9142,34.9121,27.5427,27.541,3.4626,49.646,3.5476,50.864,-0.0433,-0.0471,0.2398,94.1801,1.00E-12,1957,27.3376,-95.0074,0,0,GOMECC-3,tran1
stnx.4,NA,901.492,893.6,5.6187,5.619,34.9141,34.9119,27.5426,27.5409,3.4611,49.624,3.546,50.841,0.0048,-0.0471,0.2405,94.1626,1.00E-12,1947.6,27.3376,-95.0074,0,0,GOMECC-3,tran1
stnx.4,NA,901.694,893.8,5.6184,5.6186,34.9142,34.9118,27.5428,27.5409,3.4605,49.616,3.5441,50.814,-0.0392,-0.0471,0.2407,94.1586,1.00E-12,1935.8,27.3376,-95.0074,0,0,GOMECC-3,tran1
stnx.4,NA,901.896,894,5.6181,5.6185,34.9139,34.9116,27.5426,27.5407,3.462,49.636,3.542,50.784,-0.1407,-0.0471,0.24,94.1743,1.00E-12,1908.9,27.3376,-95.0074,0,0,GOMECC-3,tran1
stnx.4,NA,902.098,894.2,5.6182,5.6182,34.9137,34.9118,27.5424,27.5409,3.4777,49.861,3.5389,50.738,-0.1777,-0.0507,0.2405,94.1639,1.00E-12,1936.9,27.33762,-95.0074,0,0,GOMECC-3,tran1
stnx.4,NA,902.301,894.4,5.617,5.6172,34.9136,34.9118,27.5425,27.5411,3.4806,49.901,3.5352,50.684,-0.0993,-0.0466,0.2397,94.1824,1.00E-12,1961.5,27.33762,-95.0074,0,0,GOMECC-3,tran1
stnx.4,NA,902.503,894.6,5.6154,5.6158,34.9139,34.9116,27.5429,27.541,3.4739,49.803,3.5435,50.801,-0.1198,-0.0644,0.2397,94.1832,1.00E-12,1982.2,27.33762,-95.00742,0,0,GOMECC-3,tran1
stnx.4,NA,902.705,894.8,5.6151,5.6151,34.914,34.912,27.543,27.5415,3.4749,49.819,3.5418,50.775,-0.0121,-0.0832,0.239,94.2004,1.00E-12,1988.9,27.33762,-95.00742,0,0,GOMECC-3,tran1
stnx.4,NA,902.907,895,5.6148,5.6146,34.9141,34.9118,27.5431,27.5413,3.4681,49.719,3.5419,50.778,-0.0396,-0.0498,0.2399,94.1785,1.00E-12,1983.9,27.33762,-95.00742,0,0,GOMECC-3,tran1
stnx.4,NA,903.109,895.2,5.6134,5.6133,34.9139,34.912,27.5432,27.5417,3.4671,49.703,3.5424,50.782,-0.0396,-0.0464,0.2389,94.2036,1.00E-12,1981,27.33764,-95.00742,0,0,GOMECC-3,tran1
stnx.4,NA,903.311,895.4,5.612,5.6122,34.9141,34.912,27.5435,27.5418,3.4659,49.685,3.5414,50.766,-0.0396,-0.0471,0.2399,94.1771,1.00E-12,1978.8,27.33764,-95.00742,0,0,GOMECC-3,tran1
stnx.4,NA,903.514,895.6,5.6114,5.6116,34.9145,34.912,27.5439,27.5419,3.4664,49.691,3.5423,50.78,-0.0396,-0.0471,0.2389,94.2042,1.00E-12,1976.8,27.33764,-95.00742,0,0,GOMECC-3,tran1
stnx.4,NA,903.716,895.8,5.6107,5.6107,34.9142,34.9123,27.5437,27.5422,3.4663,49.69,3.5429,50.787,-0.0036,-0.0471,0.2388,94.2058,1.00E-12,1974.9,27.33764,-95.00742,0,0,GOMECC-3,tran1
stnx.4,NA,903.918,896,5.609,5.6089,34.9146,34.9124,27.5442,27.5425,3.4641,49.655,3.5461,50.83,-0.0508,-0.0471,0.2388,94.2058,1.00E-12,1972.8,27.33764,-95.00742,0,0,GOMECC-3,tran1
stnx.4,NA,904.12,896.2,5.608,5.6077,34.9144,34.9126,27.5442,27.5428,3.4671,49.698,3.546,50.827,-0.0396,-0.0471,0.2388,94.2058,1.00E-12,1971.9,27.33764,-95.00742,0,0,GOMECC-3,tran1
stnx.4,NA,904.323,896.4,5.6072,5.6069,34.9145,34.9126,27.5444,27.5429,3.4726,49.776,3.5458,50.824,-0.0396,-0.0471,0.2388,94.2058,1.00E-12,1970.2,27.33764,-95.00742,0,0,GOMECC-3,tran1
stnx.4,NA,904.524,896.6,5.6069,5.6068,34.9145,34.9126,27.5444,27.5429,3.4707,49.748,3.5459,50.825,-0.1319,-0.0471,0.2395,94.1876,1.00E-12,1969.6,27.33764,-95.00742,0,0,GOMECC-3,tran1
stnx.4,NA,904.727,896.8,5.6068,5.6066,34.9139,34.9124,27.544,27.5428,3.4726,49.774,3.5458,50.823,-0.168,-0.0471,0.2398,94.1805,1.00E-12,1968.5,27.33764,-95.00742,0,0,GOMECC-3,tran1
stnx.4,NA,904.929,897,5.6062,5.6063,34.9144,34.9123,27.5444,27.5427,3.4753,49.813,3.5451,50.813,-0.1702,-0.0471,0.2393,94.1931,1.00E-12,1968.4,27.33764,-95.00742,0,0,GOMECC-3,tran1
stnx.4,NA,905.132,897.2,5.6059,5.6059,34.9141,34.9124,27.5443,27.5429,3.4752,49.812,3.5451,50.812,-0.1702,-0.0471,0.2388,94.2046,1.00E-12,1967.6,27.33764,-95.00742,0,0,GOMECC-3,tran1
stnx.4,NA,905.333,897.4,5.6053,5.6053,34.9144,34.9123,27.5445,27.5429,3.473,49.779,3.5459,50.824,-0.1566,-0.0471,0.2388,94.2058,1.00E-12,1966.8,27.33764,-95.00744,0,0,GOMECC-3,tran1
stnx.4,NA,905.536,897.6,5.6049,5.6047,34.9142,34.9122,27.5445,27.5428,3.4756,49.816,3.5478,50.85,-0.0147,-0.0471,0.2388,94.2058,1.00E-12,1955.8,27.33765,-95.00745,0,0,GOMECC-3,tran1
stnx.4,NA,905.738,897.8,5.6037,5.6034,34.9144,34.9122,27.5448,27.543,3.4849,49.947,3.552,50.908,-0.0396,-0.0471,0.239,94.1997,1.00E-12,1937.2,27.33766,-95.00746,0,0,GOMECC-3,tran1
stnx.4,NA,905.94,898,5.6022,5.6017,34.9144,34.9125,27.545,27.5435,3.4823,49.91,3.5515,50.899,-0.0396,-0.0471,0.2406,94.1604,1.00E-12,1934,27.33766,-95.00746,0,0,GOMECC-3,tran1
stnx.4,NA,906.142,898.2,5.5994,5.5989,34.9141,34.9129,27.545,27.5442,3.4806,49.881,3.5569,50.974,-0.0396,-0.0519,0.2412,94.1471,1.00E-12,1931.5,27.33766,-95.00746,0,0,GOMECC-3,tran1
stnx.4,NA,906.345,898.4,5.5979,5.5976,34.9144,34.9129,27.5455,27.5443,3.4821,49.901,3.5578,50.984,-0.0396,-0.0482,0.2399,94.1779,1.00E-12,1929.2,27.33766,-95.00746,0,0,GOMECC-3,tran1
stnx.4,NA,906.546,898.6,5.5971,5.5971,34.9149,34.9127,27.546,27.5443,3.479,49.855,3.5596,51.01,-0.0687,-0.0471,0.2396,94.1865,1.00E-12,1927.1,27.33766,-95.00746,0,0,GOMECC-3,tran1
stnx.4,NA,906.749,898.8,5.597,5.5968,34.9144,34.9126,27.5456,27.5442,3.4823,49.903,3.5566,50.966,-0.0411,-0.0471,0.2398,94.1804,1.00E-12,1924.9,27.33766,-95.00746,0,0,GOMECC-3,tran1
stnx.4,NA,906.952,899,5.5965,5.5963,34.9148,34.9126,27.546,27.5443,3.484,49.925,3.5564,50.964,-0.0396,-0.0471,0.2393,94.1927,1.00E-12,1920.7,27.33766,-95.00746,0,0,GOMECC-3,tran1
stnx.4,NA,907.153,899.2,5.5966,5.5963,34.9144,34.9125,27.5456,27.5442,3.4822,49.902,3.558,50.986,-0.0205,-0.0471,0.2388,94.2062,1.00E-12,1920.5,27.33766,-95.00746,0,0,GOMECC-3,tran1
stnx.4,NA,907.355,899.4,5.5962,5.596,34.9146,34.9125,27.5458,27.5442,3.4823,49.902,3.5532,50.917,-0.0079,-0.0471,0.2388,94.2058,1.00E-12,1920.2,27.33766,-95.00746,0,0,GOMECC-3,tran1
stnx.4,NA,907.558,899.6,5.5959,5.5958,34.9142,34.9123,27.5456,27.5441,3.4801,49.869,3.557,50.971,-0.0581,-0.0471,0.2388,94.2058,1.00E-12,1919.8,27.33766,-95.00746,0,0,GOMECC-3,tran1
stnx.4,NA,907.76,899.8,5.595,5.5948,34.9142,34.9125,27.5457,27.5443,3.4821,49.897,3.5536,50.922,-0.1747,-0.0471,0.2388,94.2058,1.00E-12,1920.1,27.33766,-95.00746,0,0,GOMECC-3,tran1
stnx.4,NA,907.962,900,5.5939,5.5934,34.9139,34.9124,27.5456,27.5445,3.4793,49.856,3.5523,50.901,-0.1702,-0.0471,0.2389,94.2038,1.00E-12,1921.6,27.33766,-95.00746,0,0,GOMECC-3,tran1
stnx.4,NA,908.164,900.2,5.5933,5.5928,34.914,34.9125,27.5457,27.5446,3.475,49.793,3.5568,50.964,-0.0406,-0.0471,0.239,94.1996,1.00E-12,1924.1,27.33769,-95.00748,0,0,GOMECC-3,tran1
stnx.4,NA,908.367,900.4,5.5915,5.5908,34.914,34.9123,27.546,27.5447,3.4799,49.861,3.5579,50.978,-0.0373,-0.0471,0.2391,94.1981,1.00E-12,1926.8,27.3377,-95.00748,0,0,GOMECC-3,tran1
stnx.5,NA,3.221,3.2,26.9262,26.9253,36.3616,36.3629,23.7677,23.7689,4.3178,94.853,4.4358,97.444,0.4618,0.0451,0.301,92.7507,53.887,120.61,27.58062,-93.6891,0,0,ADPT-2,tran2
stnx.5,NA,3.423,3.4,26.9282,26.9273,36.3612,36.3636,23.7668,23.7689,4.3264,95.043,4.4448,97.645,0.4654,0.0592,0.2999,92.7771,46.554,120.61,27.58062,-93.6891,0,0,ADPT-2,tran2
stnx.5,NA,3.624,3.6,26.9309,26.9336,36.3609,36.3633,23.7657,23.7666,4.3283,95.089,4.4487,97.74,0.4695,0.0505,0.2951,92.8875,42.397,120.61,27.58062,-93.6891,0,0,ADPT-2,tran2
stnx.5,NA,3.825,3.8,26.9294,26.9285,36.3619,36.3646,23.767,23.7692,4.3074,94.629,4.4524,97.814,0.475,0.0551,0.2772,93.304,47.137,118.76,27.58064,-93.68907,0,0,ADPT-2,tran2
stnx.5,NA,4.027,4,26.9175,26.9173,36.3639,36.3663,23.7723,23.7741,4.3095,94.657,4.4481,97.703,0.4695,0.0545,0.2624,93.6515,44.437,112.14,27.58071,-93.68902,0,0,ADPT-2,tran2
stnx.5,NA,4.228,4.2,26.9217,26.9188,36.3637,36.3661,23.7708,23.7735,4.3163,94.814,4.4551,97.859,0.4936,0.0597,0.2607,93.6898,38.776,112,27.58072,-93.689,0,0,ADPT-2,tran2
stnx.5,NA,4.429,4.4,26.9199,26.9191,36.3637,36.3661,23.7714,23.7735,4.3018,94.491,4.4758,98.314,0.4488,0.0565,0.2601,93.7041,40.538,112.29,27.58074,-93.68898,0,0,ADPT-2,tran2
stnx.5,NA,4.631,4.6,26.9205,26.9193,36.3641,36.3663,23.7715,23.7735,4.2889,94.209,4.4716,98.221,0.4947,0.0671,0.2605,93.6956,40.083,112.24,27.58074,-93.68898,0,0,ADPT-2,tran2
stnx.5,NA,4.832,4.8,26.9209,26.9201,36.364,36.3662,23.7713,23.7733,4.3021,94.5,4.4577,97.918,0.4763,0.0704,0.2604,93.6971,40.377,112.36,27.58075,-93.68898,0,0,ADPT-2,tran2
stnx.5,NA,5.034,5,26.9306,26.9311,36.3636,36.3658,23.7679,23.7694,4.3428,95.409,4.4652,98.1,0.4767,0.0666,0.26,93.7076,38.495,113.76,27.58078,-93.68896,0,0,ADPT-2,tran2
stnx.5,NA,5.235,5.2,26.9314,26.9319,36.3639,36.3657,23.7679,23.7691,4.3403,95.355,4.4646,98.089,0.4754,0.0616,0.2593,93.7241,37.22,113.91,27.58078,-93.68896,0,0,ADPT-2,tran2
stnx.5,NA,5.436,5.4,26.934,26.9326,36.3658,36.3685,23.7685,23.771,4.3506,95.585,4.4878,98.601,0.4033,0.041,0.2582,93.7502,48.396,129.9,27.58124,-93.68864,0,0,ADPT-2,tran2
stnx.5,NA,5.638,5.6,26.9338,26.9333,36.3655,36.3687,23.7684,23.7709,4.3553,95.691,4.4937,98.732,0.3112,0.0626,0.26,93.7067,49.683,132.36,27.58133,-93.68858,0,0,ADPT-2,tran2
stnx.5,NA,-9.99E-29,5.8,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,ADPT-2,tran2
stnx.5,NA,-9.99E-29,6,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,-9.99E-29,ADPT-2,tran2
stnx.5,NA,6.225,6.2,26.9291,26.9294,36.363,36.366,23.768,23.7702,4.3823,96.274,4.4661,98.118,0.4082,0.027,0.2608,93.6876,51.454,140.34,27.5819,-93.68831,0,0,ADPT-2,tran2
stnx.5,NA,6.443,6.4,26.9239,26.9233,36.3633,36.3649,23.7699,23.7713,4.3822,96.263,4.4822,98.46,0.5533,0.0223,0.2597,93.7137,50.911,139.84,27.58199,-93.68827,0,0,ADPT-2,tran2
stnx.5,NA,6.644,6.6,26.9231,26.9222,36.3645,36.3658,23.7711,23.7724,4.3733,96.068,4.4734,98.267,0.5933,0.0219,0.26,93.7079,46.06,137.72,27.58198,-93.68828,0,0,ADPT-2,tran2
stnx.5,NA,6.845,6.8,26.9225,26.9218,36.3648,36.3664,23.7715,23.773,4.3657,95.899,4.4668,98.122,0.5931,0.0166,0.2607,93.691,44.549,138.58,27.58199,-93.68827,0,0,ADPT-2,tran2
stnx.5,NA,7.047,7,26.9222,26.9222,36.3646,36.3664,23.7714,23.7729,4.3624,95.827,4.4653,98.088,0.6041,0.0219,0.2613,93.6769,44.249,139.06,27.582,-93.68826,0,0,ADPT-2,tran2
stnx.5,NA,7.248,7.2,26.9223,26.9218,36.3644,36.3662,23.7713,23.7729,4.3592,95.756,4.4674,98.133,0.6242,0.0227,0.2599,93.7094,44.386,139.04,27.582,-93.68826,0,0,ADPT-2,tran2
stnx.5,NA,7.449,7.4,26.9219,26.9228,36.3638,36.3657,23.771,23.7722,4.356,95.685,4.4716,98.228,0.5633,0.0268,0.26,93.7078,44.188,139.04,27.582,-93.68826,0,0,ADPT-2,tran2
stnx.5,NA,7.651,7.6,26.9218,26.9224,36.364,36.3658,23.7712,23.7724,4.3539,95.639,4.4755,98.312,0.548,0.023,0.2609,93.6867,43.535,140.3,27.582,-93.68826,0,0,ADPT-2,tran2
stnx.5,NA,7.852,7.8,26.922,26.922,36.3641,36.3659,23.7712,23.7726,4.3501,95.555,4.4772,98.349,0.4941,0.0217,0.2596,93.7168,42.759,140.73,27.582,-93.68826,0,0,ADPT-2,tran2
stnx.5,NA,8.053,8,26.9225,26.9219,36.3641,36.3658,23.7711,23.7726,4.3451,95.446,4.4769,98.343,0.4615,0.0169,0.2592,93.7262,41.885,140.72,27.582,-93.68826,0,0,ADPT-2,tran2
stnx.5,NA,8.255,8.2,26.9222,26.9221,36.3643,36.3661,23.7714,23.7728,4.3474,95.498,4.4728,98.253,0.442,0.0164,0.2592,93.7265,40.263,142.15,27.582,-93.68826,0,0,ADPT-2,tran2
stnx.5,NA,8.456,8.4,26.9212,26.9211,36.3641,36.3662,23.7716,23.7731,4.352,95.597,4.4668,98.12,0.4563,0.0229,0.2589,93.7318,38.205,142.4,27.582,-93.68826,0,0,ADPT-2,tran2
stnx.5,NA,8.657,8.6,26.9304,26.9305,36.3662,36.3677,23.7702,23.7713,4.3716,96.044,4.4608,98.004,0.4669,0.0446,0.2603,93.7009,37.159,139.42,27.58201,-93.68826,0,0,ADPT-2,tran2
stnx.5,NA,8.859,8.8,26.9386,26.9378,36.3669,36.3692,23.7681,23.7701,4.3742,96.114,4.4617,98.037,0.4629,0.0607,0.2606,93.6927,37.149,137.74,27.58202,-93.68826,0,0,ADPT-2,tran2
stnx.5,NA,9.06,9,26.9384,26.9368,36.3673,36.3691,23.7685,23.7704,4.3674,95.964,4.4607,98.014,0.5785,0.064,0.26,93.7076,36.997,138.11,27.58202,-93.68826,0,0,ADPT-2,tran2
stnx.5,NA,9.261,9.2,26.9358,26.9355,36.3671,36.3693,23.7691,23.771,4.3589,95.773,4.4618,98.035,0.5609,0.0796,0.2585,93.7413,36.7,139.02,27.58202,-93.68826,0,0,ADPT-2,tran2
stnx.5,NA,9.463,9.4,26.9352,26.9351,36.3675,36.3694,23.7697,23.7711,4.3488,95.551,4.4616,98.03,0.5799,0.0463,0.2585,93.742,36.378,140.05,27.58203,-93.68825,0,0,ADPT-2,tran2
stnx.5,NA,9.664,9.6,26.9374,26.9341,36.3679,36.3692,23.7693,23.7713,4.3391,95.341,4.4621,98.039,0.5819,0.0286,0.2595,93.7188,36.423,141.16,27.58204,-93.68824,0,0,ADPT-2,tran2
stnx.5,NA,9.866,9.8,26.938,26.9345,36.3674,36.3691,23.7687,23.7712,4.3313,95.17,4.4609,98.014,0.6082,0.0206,0.2614,93.6733,36.988,142.46,27.58204,-93.68824,0,0,ADPT-2,tran2
stnx.5,NA,10.067,10,26.9363,26.9337,36.3674,36.3693,23.7693,23.7716,4.3296,95.131,4.4632,98.062,0.5231,0.0245,0.2596,93.7151,37.662,144.39,27.58204,-93.68824,0,0,ADPT-2,tran2
stnx.5,NA,10.268,10.2,26.9364,26.9358,36.3667,36.369,23.7688,23.7707,4.3553,95.695,4.4612,98.023,0.4808,0.0214,0.2604,93.6982,36.641,145.3,27.58204,-93.68824,0,0,ADPT-2,tran2
stnx.5,NA,10.47,10.4,26.9399,26.9378,36.3659,36.368,23.7671,23.7694,4.3736,96.101,4.4718,98.258,0.6535,0.0391,0.2609,93.6853,31.68,140.83,27.58206,-93.68824,0,0,ADPT-2,tran2
stnx.5,NA,10.671,10.6,26.9376,26.9365,36.3662,36.3683,23.7681,23.77,4.3715,96.052,4.4799,98.434,0.5904,0.0831,0.2602,93.701,32.378,140.66,27.58206,-93.68824,0,0,ADPT-2,tran2
stnx.5,NA,10.872,10.8,26.9367,26.936,36.3665,36.3684,23.7686,23.7703,4.3699,96.015,4.4898,98.651,0.5063,0.0739,0.2585,93.7429,32.931,140.72,27.58206,-93.68824,0,0,ADPT-2,tran2
stnx.5,NA,11.074,11,26.9372,26.9361,36.3665,36.3685,23.7684,23.7703,4.3671,95.955,4.4962,98.79,0.4734,0.0803,0.2644,93.6037,33.923,140.72,27.58206,-93.68824,0,0,ADPT-2,tran2
stnx.5,NA,11.275,11.2,26.9373,26.9363,36.3666,36.3684,23.7685,23.7701,4.3663,95.938,4.4966,98.801,0.4415,0.0733,0.2642,93.6078,34.656,140.72,27.58206,-93.68824,0,0,ADPT-2,tran2
stnx.5,NA,11.476,11.4,26.934,26.9368,36.3628,36.3683,23.7668,23.7699,4.3668,95.94,4.4901,98.658,0.443,0.0821,0.258,93.7545,35.325,140.72,27.58206,-93.68824,0,0,ADPT-2,tran2
stnx.5,NA,11.678,11.6,26.9335,26.9335,36.3635,36.3657,23.7674,23.7691,4.3658,95.919,4.4798,98.425,0.4554,0.0556,0.2596,93.7162,35.344,141.68,27.58206,-93.68824,0,0,ADPT-2,tran2
stnx.5,NA,11.879,11.8,26.9339,26.9331,36.3642,36.366,23.7678,23.7694,4.3658,95.919,4.4704,98.218,0.4595,0.0254,0.2604,93.6977,34.844,144.34,27.58206,-93.68824,0,0,ADPT-2,tran2
stnx.5,NA,12.08,12,26.9355,26.9348,36.3659,36.367,23.7686,23.7697,4.3818,96.275,4.4721,98.259,0.3311,0.0164,0.2611,93.6814,31.123,157.94,27.58208,-93.68822,0,0,ADPT-2,tran2
stnx.5,NA,12.282,12.2,26.9358,26.9345,36.3666,36.3684,23.7691,23.7708,4.3782,96.197,4.4727,98.272,0.2999,0.0214,0.2601,93.7046,30.75,146.53,27.58208,-93.68822,0,0,ADPT-2,tran2
stnx.5,NA,12.483,12.4,26.9353,26.9333,36.3667,36.3692,23.7692,23.7718,4.3795,96.225,4.4721,98.258,0.344,0.0217,0.2607,93.6901,30.989,143.11,27.58208,-93.68822,0,0,ADPT-2,tran2
stnx.5,NA,12.684,12.6,26.934,26.9328,36.365,36.3673,23.7684,23.7706,4.3787,96.205,4.4724,98.263,0.3391,0.0285,0.2613,93.6762,31.028,144,27.58208,-93.68822,0,0,ADPT-2,tran2
stnx.5,NA,12.885,12.8,26.9315,26.9316,36.3635,36.3664,23.7681,23.7703,4.3771,96.165,4.4724,98.259,0.3324,0.0245,0.2599,93.7088,30.989,144.07,27.58208,-93.68822,0,0,ADPT-2,tran2
stnx.5,NA,13.087,13,26.9317,26.9309,36.3643,36.3662,23.7686,23.7704,4.3765,96.151,4.4722,98.254,0.3888,0.0228,0.2605,93.6961,30.876,144.07,27.58208,-93.68822,0,0,ADPT-2,tran2
stnx.5,NA,13.288,13.2,26.932,26.9312,36.365,36.366,23.7691,23.7701,4.371,96.031,4.4725,98.261,0.4391,0.0169,0.2609,93.686,30.611,144.07,27.58208,-93.68822,0,0,ADPT-2,tran2
stnx.5,NA,13.49,13.4,26.9331,26.9314,36.3659,36.3664,23.7694,23.7704,4.3655,95.914,4.4726,98.265,0.4881,0.0233,0.26,93.7064,30.345,143.34,27.58208,-93.68822,0,0,ADPT-2,tran2
stnx.5,NA,13.691,13.6,26.9343,26.9308,36.3663,36.3657,23.7694,23.77,4.3588,95.769,4.4717,98.244,0.4383,0.014,0.2581,93.7519,30.07,142.86,27.58208,-93.68822,0,0,ADPT-2,tran2
stnx.5,NA,13.891,13.8,26.9372,26.9321,36.3662,36.367,23.7683,23.7706,4.3543,95.673,4.4724,98.258,0.522,0.0164,0.2603,93.7002,29.962,142.04,27.58208,-93.68822,0,0,ADPT-2,tran2
stnx.5,NA,14.093,14,26.9383,26.9367,36.3655,36.3671,23.7676,23.7693,4.3496,95.572,4.4709,98.236,0.4073,0.02,0.2595,93.7191,30,142.39,27.58208,-93.68822,0,0,ADPT-2,tran2
stnx.5,NA,14.295,14.2,26.9376,26.9372,36.3649,36.3672,23.7673,23.7692,4.3477,95.53,4.4652,98.111,0.2982,0.0244,0.262,93.6595,30.047,143.67,27.58208,-93.6882,0,0,ADPT-2,tran2
stnx.5,NA,14.497,14.4,26.9371,26.9351,36.3649,36.3664,23.7675,23.7693,4.3825,96.292,4.4628,98.053,0.4741,0.0177,0.2595,93.719,28.958,147.08,27.5821,-93.6882,0,0,ADPT-2,tran2
stnx.5,NA,14.698,14.6,26.934,26.9348,36.3642,36.3664,23.768,23.7694,4.3713,96.041,4.4494,97.758,0.3538,0.0238,0.2592,93.7264,28.608,151.22,27.5821,-93.6882,0,0,ADPT-2,tran2
