"","Cruise","depth","sal","temp","dissolvedO","dO_percent","id"
"12055","RP3",0.6,37.0785,21.7937,5.1284,103.616,"ADAPTIVE STN 1"
"12056","RP3",0.4,37.0789,21.7927,5.104,103.123,"ADAPTIVE STN 1"
"12057","RP3",0.2,37.0776,21.7929,5.0631,102.294,"ADAPTIVE STN 1"
"12058","RP3",0.2,0.0056,21.0159,5.5044,88.269,"ADAPTIVE STN 2"
"12059","RP3",0.4,0.0145,21.1774,5.4795,88.151,"ADAPTIVE STN 2"
"12060","RP3",1,0,21.4949,5.5007,88.774,"ADAPTIVE STN 2"
"12061","RP3",1.2,34.8854,21.4167,5.0986,100.765,"ADAPTIVE STN 2"
"12062","RP3",1.4,37.6147,21.7914,5.0059,101.532,"ADAPTIVE STN 2"
"12063","RP3",1.6,37.0981,21.7081,5.0321,101.527,"ADAPTIVE STN 2"
"12064","RP3",1.8,37.1001,21.7089,5.0288,101.464,"ADAPTIVE STN 2"
"12065","RP3",2,37.1021,21.706,5.0343,101.571,"ADAPTIVE STN 2"
"12066","RP3",2.2,37.103,21.7073,5.0336,101.559,"ADAPTIVE STN 2"
"12067","RP3",2.4,37.0997,21.7153,5.0357,101.615,"ADAPTIVE STN 2"
"12068","RP3",2.6,37.1015,21.7118,5.0485,101.867,"ADAPTIVE STN 2"
"12069","RP3",2.8,37.1037,21.7041,5.0336,101.554,"ADAPTIVE STN 2"
"12070","RP3",3,37.1025,21.705,5.016,101.2,"ADAPTIVE STN 2"
"12071","RP3",3.2,37.1001,21.7157,5.0001,100.896,"ADAPTIVE STN 2"
"12072","RP3",3.4,37.101,21.7178,5.0173,101.248,"ADAPTIVE STN 2"
"12073","RP3",3.6,37.1032,21.7093,5.005,100.986,"ADAPTIVE STN 2"
"12074","RP3",3.8,37.101,21.7157,4.9967,100.828,"ADAPTIVE STN 2"
"12075","RP3",4,37.1003,21.7167,5.0044,100.985,"ADAPTIVE STN 2"
"12076","RP3",4.2,37.1023,21.7185,5.0167,101.237,"ADAPTIVE STN 2"
"12077","RP3",4.4,37.1035,21.7121,5.0012,100.914,"ADAPTIVE STN 2"
"12078","RP3",4.6,37.1027,21.7149,4.9994,100.882,"ADAPTIVE STN 2"
"12079","RP3",4.8,37.102,21.7159,4.9993,100.883,"ADAPTIVE STN 2"
"12080","RP3",5,37.1067,21.7125,4.9839,100.568,"ADAPTIVE STN 2"
"12081","RP3",5.2,37.1046,21.7089,4.9787,100.456,"ADAPTIVE STN 2"
"12082","RP3",5.4,37.1044,21.7143,5.0206,101.31,"ADAPTIVE STN 2"
"12083","RP3",5.6,37.1051,21.7163,5.0087,101.075,"ADAPTIVE STN 2"
"12084","RP3",5.8,37.1054,21.7162,4.9868,100.633,"ADAPTIVE STN 2"
"12085","RP3",6,37.1062,21.7142,4.9824,100.541,"ADAPTIVE STN 2"
"12086","RP3",6.2,37.1059,21.7135,4.9961,100.816,"ADAPTIVE STN 2"
"12087","RP3",6.4,37.1063,21.7127,5.0083,101.06,"ADAPTIVE STN 2"
"12088","RP3",6.6,37.1057,21.7146,4.9898,100.69,"ADAPTIVE STN 2"
"12089","RP3",6.8,37.1056,21.7107,4.9974,100.836,"ADAPTIVE STN 2"
"12090","RP3",7,37.1044,21.7101,4.9967,100.821,"ADAPTIVE STN 2"
"12091","RP3",7.2,37.1043,21.7102,5.0023,100.932,"ADAPTIVE STN 2"
"12092","RP3",7.4,37.1042,21.7108,5.0113,101.116,"ADAPTIVE STN 2"
"12093","RP3",7.6,37.1048,21.7114,5.0059,101.008,"ADAPTIVE STN 2"
"12094","RP3",7.8,37.1049,21.7116,5.0095,101.082,"ADAPTIVE STN 2"
"12095","RP3",8,37.1044,21.7125,5.004,100.973,"ADAPTIVE STN 2"
"12096","RP3",8.2,37.1041,21.7134,4.9935,100.761,"ADAPTIVE STN 2"
"12097","RP3",8.4,37.1047,21.7138,4.9602,100.091,"ADAPTIVE STN 2"
"12098","RP3",8.6,37.1057,21.7143,4.9213,99.308,"ADAPTIVE STN 2"
"12099","RP3",8.8,37.1083,21.7144,5.0086,101.071,"ADAPTIVE STN 2"
"12100","RP3",9,37.1067,21.7125,4.9949,100.789,"ADAPTIVE STN 2"
"12101","RP3",9.2,37.1075,21.7111,4.9948,100.785,"ADAPTIVE STN 2"
"12102","RP3",9.4,37.1056,21.7138,4.9964,100.822,"ADAPTIVE STN 2"
"12103","RP3",9.6,37.1071,21.7126,4.9865,100.621,"ADAPTIVE STN 2"
"12104","RP3",9.8,37.1077,21.7152,4.9721,100.336,"ADAPTIVE STN 2"
"12105","RP3",10,37.1086,21.712,4.9923,100.737,"ADAPTIVE STN 2"
"12106","RP3",10.2,37.1069,21.7141,4.9737,100.366,"ADAPTIVE STN 2"
"12107","RP3",10.4,37.1076,21.7139,4.9756,100.404,"ADAPTIVE STN 2"
"12108","RP3",10.6,37.1067,21.7126,4.9923,100.738,"ADAPTIVE STN 2"
"12109","RP3",10.8,37.1074,21.713,4.9985,100.863,"ADAPTIVE STN 2"
"12110","RP3",11,37.1076,21.7131,4.9912,100.716,"ADAPTIVE STN 2"
"12111","RP3",11.2,37.1078,21.7135,4.9832,100.555,"ADAPTIVE STN 2"
"12112","RP3",11.4,37.1082,21.7123,4.9815,100.52,"ADAPTIVE STN 2"
"12113","RP3",11.6,37.1084,21.7124,4.976,100.408,"ADAPTIVE STN 2"
"12114","RP3",11.8,37.1086,21.7122,4.9713,100.314,"ADAPTIVE STN 2"
"12115","RP3",12,37.1096,21.7106,4.9705,100.296,"ADAPTIVE STN 2"
"12116","RP3",12.2,37.1095,21.7103,4.9707,100.3,"ADAPTIVE STN 2"
"12117","RP3",12.4,37.1094,21.7097,4.9736,100.356,"ADAPTIVE STN 2"
"12118","RP3",12.6,37.109,21.7112,4.9804,100.496,"ADAPTIVE STN 2"
"12119","RP3",12.8,37.1092,21.7114,4.9584,100.052,"ADAPTIVE STN 2"
"12120","RP3",13,37.1093,21.7114,4.9497,99.878,"ADAPTIVE STN 2"
"12121","RP3",13.2,37.1094,21.7113,4.9517,99.918,"ADAPTIVE STN 2"
"12122","RP3",13.4,37.1093,21.71,4.9837,100.56,"ADAPTIVE STN 2"
"12123","RP3",13.6,37.1095,21.7094,4.978,100.444,"ADAPTIVE STN 2"
"12124","RP3",13.8,37.1096,21.7093,4.9651,100.184,"ADAPTIVE STN 2"
"12125","RP3",14,37.1099,21.7088,4.9413,99.703,"ADAPTIVE STN 2"
"12126","RP3",14.2,37.1094,21.7117,5.0003,100.898,"ADAPTIVE STN 2"
"12127","RP3",14.4,37.1088,21.7128,4.9763,100.418,"ADAPTIVE STN 2"
"12128","RP3",14.6,37.1104,21.7122,4.9364,99.611,"ADAPTIVE STN 2"
"12129","RP3",14.8,37.1118,21.7097,4.9255,99.388,"ADAPTIVE STN 2"
"12130","RP3",15,37.1086,21.7157,4.9888,100.674,"ADAPTIVE STN 2"
"12131","RP3",15.2,37.1103,21.7122,4.987,100.631,"ADAPTIVE STN 2"
"12132","RP3",15.4,37.1104,21.7116,4.9949,100.791,"ADAPTIVE STN 2"
"12133","RP3",15.6,37.1101,21.7118,4.9713,100.314,"ADAPTIVE STN 2"
"12134","RP3",15.8,37.1101,21.7128,4.9832,100.557,"ADAPTIVE STN 2"
"12135","RP3",16,37.1104,21.7129,4.9667,100.224,"ADAPTIVE STN 2"
"12136","RP3",16.2,37.1089,21.7165,4.9652,100.2,"ADAPTIVE STN 2"
"12137","RP3",16.4,37.1101,21.7176,4.9927,100.757,"ADAPTIVE STN 2"
"12138","RP3",16.6,37.11,21.7167,4.9906,100.712,"ADAPTIVE STN 2"
"12139","RP3",16.8,37.1096,21.7191,4.9854,100.612,"ADAPTIVE STN 2"
"12140","RP3",17,37.1104,21.7186,4.9638,100.175,"ADAPTIVE STN 2"
"12141","RP3",17.2,37.1102,21.7172,4.9801,100.501,"ADAPTIVE STN 2"
"12142","RP3",17.4,37.1102,21.7173,4.9908,100.716,"ADAPTIVE STN 2"
"12143","RP3",17.6,37.1104,21.7149,4.9798,100.492,"ADAPTIVE STN 2"
"12144","RP3",17.8,37.1102,21.7135,4.9884,100.664,"ADAPTIVE STN 2"
"12145","RP3",18,37.1094,21.7126,4.9984,100.863,"ADAPTIVE STN 2"
"12146","RP3",18.2,37.1087,21.7094,4.9954,100.796,"ADAPTIVE STN 2"
"12147","RP3",18.4,37.1108,21.706,4.988,100.641,"ADAPTIVE STN 2"
"12148","RP3",18.6,37.1093,21.7161,4.9883,100.664,"ADAPTIVE STN 2"
"12149","RP3",18.8,37.1092,21.7167,4.977,100.438,"ADAPTIVE STN 2"
"12150","RP3",19,37.1098,21.7136,4.9832,100.558,"ADAPTIVE STN 2"
"12151","RP3",19.2,37.1091,21.709,4.9797,100.478,"ADAPTIVE STN 2"
"12152","RP3",19.4,37.1086,21.7107,4.9785,100.457,"ADAPTIVE STN 2"
"12153","RP3",19.6,37.109,21.7094,4.9821,100.527,"ADAPTIVE STN 2"
"12154","RP3",19.8,37.1086,21.7129,4.9858,100.608,"ADAPTIVE STN 2"
"12155","RP3",20,37.1093,21.711,4.9796,100.481,"ADAPTIVE STN 2"
"12156","RP3",20.2,37.1086,21.7113,4.9903,100.695,"ADAPTIVE STN 2"
"12157","RP3",20.4,37.1085,21.7122,4.9819,100.527,"ADAPTIVE STN 2"
"12158","RP3",20.6,37.1087,21.7125,4.9826,100.543,"ADAPTIVE STN 2"
"12159","RP3",20.8,37.1092,21.7117,4.9848,100.586,"ADAPTIVE STN 2"
"12160","RP3",21,37.1089,21.71,4.9843,100.573,"ADAPTIVE STN 2"
"12161","RP3",21.2,37.1089,21.7102,4.9701,100.287,"ADAPTIVE STN 2"
"12162","RP3",21.4,37.1086,21.71,4.9521,99.923,"ADAPTIVE STN 2"
"12163","RP3",21.6,37.1085,21.7069,4.9726,100.331,"ADAPTIVE STN 2"
"12164","RP3",21.8,37.1055,21.7092,4.9774,100.43,"ADAPTIVE STN 2"
"12165","RP3",22,37.1099,21.7083,4.9775,100.434,"ADAPTIVE STN 2"
"12166","RP3",22.2,37.108,21.7071,4.9848,100.577,"ADAPTIVE STN 2"
"12167","RP3",22.4,37.1094,21.7093,4.9793,100.472,"ADAPTIVE STN 2"
"12168","RP3",22.6,37.1081,21.7097,5.0006,100.9,"ADAPTIVE STN 2"
"12169","RP3",22.8,37.1078,21.7113,4.9967,100.825,"ADAPTIVE STN 2"
"12170","RP3",23,37.109,21.7097,4.9609,100.1,"ADAPTIVE STN 2"
"12171","RP3",23.2,37.1079,21.7073,4.9577,100.031,"ADAPTIVE STN 2"
"12172","RP3",23.4,37.1098,21.7089,4.9958,100.804,"ADAPTIVE STN 2"
"12173","RP3",23.6,37.1095,21.7072,4.9694,100.268,"ADAPTIVE STN 2"
"12174","RP3",23.8,37.1098,21.7149,4.9852,100.6,"ADAPTIVE STN 2"
"12175","RP3",24,37.1106,21.713,4.9984,100.863,"ADAPTIVE STN 2"
"12176","RP3",24.2,37.1094,21.7118,4.987,100.632,"ADAPTIVE STN 2"
"12177","RP3",24.4,37.1103,21.7122,4.9844,100.58,"ADAPTIVE STN 2"
"12178","RP3",24.6,37.1108,21.7095,4.9778,100.442,"ADAPTIVE STN 2"
"12179","RP3",24.8,37.1087,21.71,4.9292,99.461,"ADAPTIVE STN 2"
"12180","RP3",25,37.1096,21.7162,4.9973,100.846,"ADAPTIVE STN 2"
"12181","RP3",25.2,37.1101,21.7156,4.9503,99.897,"ADAPTIVE STN 2"
"12182","RP3",25.4,37.1104,21.7182,4.9802,100.506,"ADAPTIVE STN 2"
"12183","RP3",25.6,37.1105,21.7181,4.8924,98.733,"ADAPTIVE STN 2"
"12184","RP3",25.8,37.1103,21.7143,4.9546,99.981,"ADAPTIVE STN 2"
"12185","RP3",26,37.109,21.7185,5.0107,101.12,"ADAPTIVE STN 2"
"12186","RP3",26.2,37.1145,21.7133,4.9864,100.625,"ADAPTIVE STN 2"
"12187","RP3",26.4,37.1103,21.7056,4.9867,100.613,"ADAPTIVE STN 2"
"12188","RP3",26.6,37.1095,21.7025,4.9783,100.439,"ADAPTIVE STN 2"
"12189","RP3",26.8,37.1083,21.709,4.9867,100.618,"ADAPTIVE STN 2"
"12190","RP3",27,37.1074,21.7175,4.9715,100.327,"ADAPTIVE STN 2"
"12191","RP3",27.2,37.1087,21.7199,4.9648,100.197,"ADAPTIVE STN 2"
"12192","RP3",27.4,37.1106,21.7196,4.9629,100.158,"ADAPTIVE STN 2"
"12193","RP3",27.6,37.1106,21.7196,4.9891,100.688,"ADAPTIVE STN 2"
"12194","RP3",27.8,37.1107,21.7196,4.9939,100.784,"ADAPTIVE STN 2"
"12195","RP3",28,37.1109,21.7195,4.9788,100.48,"ADAPTIVE STN 2"
"12196","RP3",28.2,37.111,21.7182,4.99,100.704,"ADAPTIVE STN 2"
"12197","RP3",28.4,37.11,21.7179,4.9794,100.489,"ADAPTIVE STN 2"
"12198","RP3",28.6,37.1106,21.7169,4.9798,100.496,"ADAPTIVE STN 2"
"12199","RP3",28.8,37.1146,21.7092,4.9845,100.578,"ADAPTIVE STN 2"
"12200","RP3",29,37.1155,21.7077,4.9842,100.57,"ADAPTIVE STN 2"
"12201","RP3",29.2,37.1129,21.7039,4.9683,100.241,"ADAPTIVE STN 2"
"12202","RP3",29.4,37.1083,21.7055,4.9896,100.672,"ADAPTIVE STN 2"
"12203","RP3",29.6,37.1093,21.7052,4.9945,100.77,"ADAPTIVE STN 2"
"12204","RP3",29.8,37.1067,21.7073,4.9923,100.729,"ADAPTIVE STN 2"
"12205","RP3",30,37.109,21.707,4.9824,100.529,"ADAPTIVE STN 2"
"12206","RP3",30.2,37.1078,21.7065,4.9831,100.541,"ADAPTIVE STN 2"
"12207","RP3",30.4,37.1087,21.7076,4.9902,100.687,"ADAPTIVE STN 2"
"12208","RP3",30.6,37.1107,21.6959,5.0093,101.052,"ADAPTIVE STN 2"
"12209","RP3",30.8,37.1021,21.6964,5.0091,101.045,"ADAPTIVE STN 2"
"12210","RP3",31,37.1054,21.7005,5.0076,101.024,"ADAPTIVE STN 2"
"12211","RP3",31.2,37.1063,21.6923,4.9832,100.518,"ADAPTIVE STN 2"
"12212","RP3",31.4,37.1073,21.6966,4.9924,100.712,"ADAPTIVE STN 2"
"12213","RP3",31.6,37.1087,21.6873,4.9865,100.576,"ADAPTIVE STN 2"
"12214","RP3",32,37.1091,21.6906,4.9941,100.716,"ADAPTIVE STN 2"
"12215","RP3",32.2,37.1112,21.666,4.986,100.53,"ADAPTIVE STN 2"
"12216","RP3",32.4,37.1025,21.667,5.0044,100.898,"ADAPTIVE STN 2"
"12217","RP3",32.6,37.1034,21.6676,4.9831,100.471,"ADAPTIVE STN 2"
"12218","RP3",32.8,37.1045,21.6667,4.972,100.245,"ADAPTIVE STN 2"
"12219","RP3",33,37.1003,21.6704,5.0058,100.931,"ADAPTIVE STN 2"
"12220","RP3",33.2,37.0882,21.6902,4.995,100.739,"ADAPTIVE STN 2"
"12221","RP3",33.4,37.1061,21.6832,4.9987,100.814,"ADAPTIVE STN 2"
"12222","RP3",33.6,37.105,21.6848,5.0001,100.843,"ADAPTIVE STN 2"
"12223","RP3",33.8,37.1091,21.6853,4.9914,100.671,"ADAPTIVE STN 2"
"12224","RP3",34,37.0894,21.7042,4.989,100.645,"ADAPTIVE STN 2"
"12225","RP3",34.2,37.1083,21.7036,4.9871,100.617,"ADAPTIVE STN 2"
"12226","RP3",34.4,37.1074,21.6915,5.0006,100.867,"ADAPTIVE STN 2"
"12227","RP3",34.6,37.1053,21.6993,4.9919,100.704,"ADAPTIVE STN 2"
"12228","RP3",34.8,37.1043,21.7095,4.9792,100.467,"ADAPTIVE STN 2"
"12229","RP3",35,37.1091,21.7109,4.9611,100.106,"ADAPTIVE STN 2"
"12230","RP3",35.2,37.1106,21.7128,4.9793,100.477,"ADAPTIVE STN 2"
"12231","RP3",35.4,37.1106,21.7142,4.9599,100.09,"ADAPTIVE STN 2"
"12232","RP3",35.6,37.1108,21.7143,4.9031,98.943,"ADAPTIVE STN 2"
"12233","RP3",35.8,37.1112,21.7132,4.8944,98.766,"ADAPTIVE STN 2"
"12234","RP3",36,37.1114,21.7132,5.0083,101.064,"ADAPTIVE STN 2"
"12235","RP3",36.2,37.1114,21.7118,4.9736,100.361,"ADAPTIVE STN 2"
"12236","RP3",36.4,37.1116,21.7091,4.9524,99.929,"ADAPTIVE STN 2"
"12237","RP3",36.6,37.1081,21.7139,4.9573,100.034,"ADAPTIVE STN 2"
"12238","RP3",36.8,37.112,21.712,4.9765,100.421,"ADAPTIVE STN 2"
"12239","RP3",37,37.1133,21.7063,4.9847,100.577,"ADAPTIVE STN 2"
"12240","RP3",37.2,37.1165,21.6616,4.9633,100.068,"ADAPTIVE STN 2"
"12241","RP3",37.4,37.0932,21.6659,4.931,99.409,"ADAPTIVE STN 2"
"12242","RP3",37.6,37.1038,21.6405,4.9638,100.034,"ADAPTIVE STN 2"
"12243","RP3",38,37.1036,21.6294,4.9932,100.62,"ADAPTIVE STN 2"
"12244","RP3",38.2,37.0904,21.6266,4.9985,100.7,"ADAPTIVE STN 2"
"12245","RP3",38.4,37.0975,21.6264,5.0035,100.804,"ADAPTIVE STN 2"
"12246","RP3",38.8,37.0591,21.6005,5.0043,100.817,"ADAPTIVE STN 2"
"12247","RP3",39,37.0984,21.6206,5.0057,100.839,"ADAPTIVE STN 2"
"12248","RP3",39.2,37.0978,21.6188,5.0062,100.845,"ADAPTIVE STN 2"
"12249","RP3",39.4,37.0974,21.6181,5.0118,100.956,"ADAPTIVE STN 2"
"12250","RP3",39.6,37.0962,21.628,5.0073,100.884,"ADAPTIVE STN 2"
"12251","RP3",40,37.1552,21.6636,5.0202,101.145,"ADAPTIVE STN 2"
"12252","RP3",40.2,37.0969,21.6307,5.0225,101.195,"ADAPTIVE STN 2"
"12253","RP3",40.4,37.0978,21.6223,4.9852,100.428,"ADAPTIVE STN 2"
"12254","RP3",40.6,37.0975,21.6214,4.9832,100.386,"ADAPTIVE STN 2"
"12255","RP3",41,37.0902,21.6179,4.9933,100.589,"ADAPTIVE STN 2"
"12256","RP3",41.6,37.1615,21.6063,5.0065,100.77,"ADAPTIVE STN 2"
"12257","RP3",41.8,37.0914,21.4925,5.0191,100.874,"ADAPTIVE STN 2"
"12258","RP3",42,37.0891,21.4922,5.0098,100.685,"ADAPTIVE STN 2"
"12259","RP3",42.2,37.0839,21.4814,5.0139,100.746,"ADAPTIVE STN 2"
"12260","RP3",42.4,37.0814,21.4793,4.9962,100.384,"ADAPTIVE STN 2"
"12261","RP3",42.6,37.0817,21.4767,4.9927,100.309,"ADAPTIVE STN 2"
"12262","RP3",42.8,37.0825,21.4755,4.994,100.333,"ADAPTIVE STN 2"
"12263","RP3",43,37.0843,21.467,5.0217,100.877,"ADAPTIVE STN 2"
"12264","RP3",43.2,37.0839,21.4623,5.0302,101.037,"ADAPTIVE STN 2"
"12265","RP3",43.4,37.0863,21.4523,5.0181,100.779,"ADAPTIVE STN 2"
"12266","RP3",43.6,37.0834,21.4456,5.0023,100.447,"ADAPTIVE STN 2"
"12267","RP3",43.8,37.0806,21.4448,5.0057,100.512,"ADAPTIVE STN 2"
"12268","RP3",44,37.0832,21.4408,5.0168,100.729,"ADAPTIVE STN 2"
"12269","RP3",44.2,37.0824,21.4383,5.0012,100.412,"ADAPTIVE STN 2"
"12270","RP3",44.4,37.0815,21.4373,5.0115,100.617,"ADAPTIVE STN 2"
"12271","RP3",44.6,37.0814,21.4371,5.0174,100.733,"ADAPTIVE STN 2"
"12272","RP3",44.8,37.0814,21.4365,5.0039,100.461,"ADAPTIVE STN 2"
"12273","RP3",45,37.0822,21.4338,5.0068,100.517,"ADAPTIVE STN 2"
"12274","RP3",45.2,37.0804,21.4345,5.0061,100.501,"ADAPTIVE STN 2"
"12275","RP3",45.4,37.0807,21.4313,5.0137,100.649,"ADAPTIVE STN 2"
"12276","RP3",45.6,37.0789,21.4275,5.0178,100.725,"ADAPTIVE STN 2"
"12277","RP3",45.8,37.0784,21.426,5.0124,100.612,"ADAPTIVE STN 2"
"12278","RP3",46,37.0793,21.4225,5.0156,100.67,"ADAPTIVE STN 2"
"12279","RP3",46.2,37.0773,21.424,5.0163,100.687,"ADAPTIVE STN 2"
"12280","RP3",46.4,37.0772,21.4233,5.0103,100.564,"ADAPTIVE STN 2"
"12281","RP3",46.6,37.077,21.4237,5.0013,100.384,"ADAPTIVE STN 2"
"12282","RP3",46.8,37.0787,21.427,5.0253,100.874,"ADAPTIVE STN 2"
"12283","RP3",47,37.0793,21.4277,5.0004,100.374,"ADAPTIVE STN 2"
"12284","RP3",47.2,37.0791,21.4294,4.9996,100.363,"ADAPTIVE STN 2"
"12285","RP3",47.4,37.08,21.43,5.0318,101.009,"ADAPTIVE STN 2"
"12286","RP3",47.6,37.0797,21.4293,4.9816,100,"ADAPTIVE STN 2"
"12287","RP3",47.8,37.079,21.4298,4.9648,99.663,"ADAPTIVE STN 2"
"12288","RP3",48.2,37.0803,21.4308,4.9633,99.633,"ADAPTIVE STN 2"
"12289","RP3",48.4,37.0805,21.4313,5.0365,101.107,"ADAPTIVE STN 2"
"12290","RP3",48.6,37.0797,21.4312,5.0235,100.844,"ADAPTIVE STN 2"
"12291","RP3",48.8,37.0801,21.4313,5.0167,100.709,"ADAPTIVE STN 2"
"12292","RP3",49,37.0802,21.4296,5.0185,100.743,"ADAPTIVE STN 2"
"12293","RP3",49.2,37.0804,21.4293,5.0255,100.883,"ADAPTIVE STN 2"
"12294","RP3",49.4,37.081,21.4279,5.0088,100.545,"ADAPTIVE STN 2"
"12295","RP3",49.6,37.0811,21.426,4.9909,100.181,"ADAPTIVE STN 2"
"12296","RP3",49.8,37.0813,21.4228,5.0156,100.672,"ADAPTIVE STN 2"
"12297","RP3",50,37.0847,21.41,5.0081,100.502,"ADAPTIVE STN 2"
"12298","RP3",50.2,37.0817,21.4087,5,100.335,"ADAPTIVE STN 2"
"12299","RP3",50.4,37.0806,21.4075,4.9965,100.262,"ADAPTIVE STN 2"
"12300","RP3",50.6,37.0794,21.4076,4.9844,100.019,"ADAPTIVE STN 2"
"12301","RP3",50.8,37.0805,21.4083,5.0442,101.219,"ADAPTIVE STN 2"
"12302","RP3",51,37.0802,21.4067,5.0155,100.641,"ADAPTIVE STN 2"
"12303","RP3",51.2,37.0793,21.4073,4.965,99.629,"ADAPTIVE STN 2"
"12304","RP3",51.4,37.0799,21.407,4.948,99.286,"ADAPTIVE STN 2"
"12305","RP3",51.6,37.0799,21.4042,5.0182,100.69,"ADAPTIVE STN 2"
"12306","RP3",52,37.1077,21.4193,5.0065,100.453,"ADAPTIVE STN 2"
"12307","RP3",52.2,37.0799,21.4028,4.9848,100.018,"ADAPTIVE STN 2"
"12308","RP3",52.4,37.0796,21.4023,4.9826,99.972,"ADAPTIVE STN 2"
"12309","RP3",52.6,37.0799,21.401,5.017,100.661,"ADAPTIVE STN 2"
"12310","RP3",52.8,37.081,21.3976,5.0107,100.529,"ADAPTIVE STN 2"
"12311","RP3",53,37.0824,21.3921,4.9922,100.149,"ADAPTIVE STN 2"
"12312","RP3",53.2,37.0793,21.3854,4.9772,99.835,"ADAPTIVE STN 2"
"12313","RP3",53.4,37.0763,21.3882,5.0056,100.407,"ADAPTIVE STN 2"
"12314","RP3",53.6,37.081,21.3929,5.0009,100.324,"ADAPTIVE STN 2"
"12315","RP3",53.8,37.0868,21.387,4.982,99.939,"ADAPTIVE STN 2"
"12316","RP3",54,37.0845,21.3846,5.0027,100.347,"ADAPTIVE STN 2"
"12317","RP3",54.2,37.0872,21.3766,4.994,100.16,"ADAPTIVE STN 2"
"12318","RP3",54.4,37.0835,21.3693,5.0096,100.458,"ADAPTIVE STN 2"
"12319","RP3",54.6,37.082,21.3677,5.0004,100.269,"ADAPTIVE STN 2"
"12320","RP3",54.8,37.0816,21.3669,4.9928,100.115,"ADAPTIVE STN 2"
"12321","RP3",55,37.0819,21.3645,4.9987,100.23,"ADAPTIVE STN 2"
"12322","RP3",55.2,37.0816,21.36,5.0124,100.497,"ADAPTIVE STN 2"
"12323","RP3",55.4,37.0802,21.3511,5.0005,100.24,"ADAPTIVE STN 2"
"12324","RP3",55.6,37.0792,21.3508,4.9919,100.066,"ADAPTIVE STN 2"
"12325","RP3",55.8,37.08,21.3475,5.0096,100.416,"ADAPTIVE STN 2"
"12326","RP3",56,37.0796,21.3447,5.0177,100.574,"ADAPTIVE STN 2"
"12327","RP3",56.2,37.0797,21.3438,5.004,100.297,"ADAPTIVE STN 2"
"12328","RP3",56.4,37.0786,21.3387,4.9962,100.131,"ADAPTIVE STN 2"
"12329","RP3",56.6,37.0773,21.3335,5.0012,100.222,"ADAPTIVE STN 2"
"12330","RP3",56.8,37.0823,21.3174,4.9844,99.86,"ADAPTIVE STN 2"
"12331","RP3",57,37.0793,21.3072,4.9858,99.868,"ADAPTIVE STN 2"
"12332","RP3",57.2,37.0782,21.3001,4.9932,100.001,"ADAPTIVE STN 2"
"12333","RP3",57.4,37.0708,21.2666,4.9865,99.803,"ADAPTIVE STN 2"
"12334","RP3",57.6,37.066,21.2384,4.9875,99.771,"ADAPTIVE STN 2"
"12335","RP3",57.8,37.0648,21.2437,5.0036,100.101,"ADAPTIVE STN 2"
"12336","RP3",58.2,37.0988,21.2339,4.9899,99.781,"ADAPTIVE STN 2"
"12337","RP3",58.4,37.0487,21.2103,4.9821,99.603,"ADAPTIVE STN 2"
"12338","RP3",59,37.0648,21.2106,4.9892,99.739,"ADAPTIVE STN 2"
"12339","RP3",59.2,37.0502,21.2049,4.9952,99.855,"ADAPTIVE STN 2"
"12340","RP3",59.6,37.0195,21.1785,4.9875,99.684,"ADAPTIVE STN 2"
"12341","RP3",59.8,37.0481,21.1879,4.9898,99.715,"ADAPTIVE STN 2"
"12342","RP3",60,37.0636,21.1958,4.9701,99.346,"ADAPTIVE STN 2"
"12343","RP3",60.2,37.0538,21.1617,4.9762,99.402,"ADAPTIVE STN 2"
"12344","RP3",60.4,37.0622,21.1498,4.99,99.659,"ADAPTIVE STN 2"
"12345","RP3",60.6,37.0525,21.14,4.9793,99.424,"ADAPTIVE STN 2"
"12346","RP3",61,37.0612,21.1433,4.9637,99.105,"ADAPTIVE STN 2"
"12347","RP3",61.2,37.0483,21.1355,4.9457,98.743,"ADAPTIVE STN 2"
"12348","RP3",61.4,37.0528,21.1176,4.8939,97.68,"ADAPTIVE STN 2"
"12349","RP3",61.6,37.0469,21.1187,4.8322,96.447,"ADAPTIVE STN 2"
"12350","RP3",61.8,37.0455,21.1182,4.8097,95.996,"ADAPTIVE STN 2"
"12351","RP3",62,37.0582,21.1009,4.9906,99.582,"ADAPTIVE STN 2"
"12352","RP3",62.2,37.0563,21.0977,4.9795,99.356,"ADAPTIVE STN 2"
"12353","RP3",62.4,37.0514,21.0663,4.9725,99.155,"ADAPTIVE STN 2"
"12354","RP3",62.6,37.0372,21.074,4.9629,98.97,"ADAPTIVE STN 2"
"12355","RP3",62.8,37.035,21.0591,4.9471,98.627,"ADAPTIVE STN 2"
"12356","RP3",63,37.0353,21.0538,4.9662,98.998,"ADAPTIVE STN 2"
"12357","RP3",63.2,37.0334,21.0551,4.9669,99.014,"ADAPTIVE STN 2"
"12358","RP3",63.4,37.0346,21.051,4.9515,98.7,"ADAPTIVE STN 2"
"12359","RP3",63.6,37.0328,21.0519,4.9614,98.898,"ADAPTIVE STN 2"
"12360","RP3",64.2,37.0495,21.0595,4.9666,98.999,"ADAPTIVE STN 2"
"12361","RP3",64.4,37.0333,21.0465,4.952,98.703,"ADAPTIVE STN 2"
"12362","RP3",64.6,37.036,21.0266,4.9736,99.099,"ADAPTIVE STN 2"
